date,country,cumulative_total_cases,daily_new_cases,active_cases_x,cumulative_total_deaths,daily_new_deaths,month_year,continent,total_confirmed,total_deaths,total_recovered,active_cases_y,serious_or_critical,total_cases_per_1m_population,total_deaths_per_1m_population,total_tests,total_tests_per_1m_population,population
2021-09-30,Germany,4241706.0,11015.0,147031.0,94575.0,59.0,2021-09,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-01,Germany,4250995.0,9289.0,146316.0,94579.0,4.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-02,Germany,4255529.0,4534.0,142415.0,94614.0,35.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-03,Germany,4260494.0,4965.0,141573.0,94621.0,7.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-04,Germany,4264982.0,4488.0,137915.0,94667.0,46.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-05,Germany,4272750.0,7768.0,135306.0,94744.0,77.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-06,Germany,4284354.0,11604.0,134930.0,94824.0,80.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-07,Germany,4306757.0,22403.0,147247.0,94910.0,86.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-08,Germany,4316499.0,9742.0,147211.0,94988.0,78.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-09,Germany,4323431.0,6932.0,146315.0,95016.0,28.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-10,Germany,4329382.0,5951.0,146649.0,95033.0,17.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-11,Germany,4334254.0,4872.0,143267.0,95087.0,54.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-12,Germany,4342178.0,7924.0,140695.0,95183.0,96.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-13,Germany,4354487.0,12309.0,142822.0,95265.0,82.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-14,Germany,4366243.0,11756.0,145809.0,95334.0,69.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-15,Germany,4377899.0,11656.0,148383.0,95416.0,82.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-16,Germany,4386414.0,8515.0,149470.0,95444.0,28.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-17,Germany,4393221.0,6807.0,150767.0,95454.0,10.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-18,Germany,4399789.0,6568.0,149278.0,95511.0,57.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-19,Germany,4410332.0,10543.0,150144.0,95588.0,77.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-20,Germany,4429019.0,18687.0,158951.0,95668.0,80.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-21,Germany,4446857.0,17838.0,168304.0,95753.0,85.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-22,Germany,4455400.0,8543.0,167606.0,95794.0,41.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-23,Germany,4464667.0,9267.0,168873.0,95794.0,0.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-24,Germany,4476078.0,11411.0,173884.0,95794.0,0.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-25,Germany,4480066.0,3988.0,169072.0,95794.0,0.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-26,Germany,4501021.0,20955.0,179327.0,95794.0,0.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-27,Germany,4527120.0,26099.0,194080.0,95940.0,146.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-28,Germany,4553730.0,26610.0,210668.0,96062.0,122.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-29,Germany,4577488.0,23758.0,223512.0,96176.0,114.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-30,Germany,4594046.0,16558.0,230312.0,96234.0,58.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-10-31,Germany,4607958.0,13912.0,236199.0,96259.0,25.0,2021-10,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-01,Germany,4619273.0,11315.0,236076.0,96297.0,38.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-02,Germany,4635558.0,16285.0,238519.0,96439.0,142.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-03,Germany,4662011.0,26453.0,250288.0,96623.0,184.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-04,Germany,4697673.0,35662.0,272510.0,96763.0,140.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-05,Germany,4733479.0,35806.0,293938.0,96941.0,178.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-06,Germany,4759868.0,26389.0,307549.0,97019.0,78.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-07,Germany,4780569.0,20701.0,318010.0,97059.0,40.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-08,Germany,4801149.0,20580.0,323982.0,97167.0,108.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-09,Germany,4830135.0,28986.0,335180.0,97355.0,188.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-10,Germany,4875551.0,45416.0,362052.0,97599.0,244.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-11,Germany,4925928.0,50377.0,395506.0,97822.0,223.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-12,Germany,4974112.0,48184.0,425862.0,98050.0,228.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-13,Germany,5009388.0,35276.0,445229.0,98159.0,109.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-14,Germany,5038436.0,29048.0,462342.0,98194.0,35.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-15,Germany,5068919.0,30483.0,476258.0,98361.0,167.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-16,Germany,5108904.0,39985.0,494244.0,98660.0,299.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-17,Germany,5169657.0,60753.0,529849.0,98908.0,248.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-18,Germany,5233821.0,64164.0,570452.0,99169.0,261.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-19,Germany,5293087.0,59266.0,605488.0,99399.0,230.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-20,Germany,5341332.0,48245.0,631479.0,99553.0,154.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-21,Germany,5378192.0,36860.0,652279.0,99613.0,60.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-22,Germany,5418681.0,40489.0,669564.0,99817.0,204.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-23,Germany,5472949.0,54268.0,692789.0,100160.0,343.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-24,Germany,5546915.0,73966.0,733534.0,100481.0,321.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-25,Germany,5623047.0,76132.0,777851.0,100796.0,315.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-26,Germany,5695206.0,72159.0,818736.0,101170.0,374.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-27,Germany,5744517.0,49311.0,840077.0,101340.0,170.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-28,Germany,5782961.0,38444.0,857850.0,101411.0,71.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-29,Germany,5825543.0,42582.0,871091.0,101652.0,241.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-11-30,Germany,5881423.0,55880.0,885986.0,102137.0,485.0,2021-11,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-01,Germany,5953310.0,71887.0,913158.0,102552.0,415.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-02,Germany,6026796.0,73486.0,944187.0,102909.0,357.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-03,Germany,6097477.0,70681.0,970869.0,103308.0,399.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-04,Germany,6143856.0,46379.0,982226.0,103530.0,222.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-05,Germany,6179839.0,35983.0,993735.0,103604.0,74.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-06,Germany,6219169.0,39330.0,995156.0,103913.0,309.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-07,Germany,6270761.0,51592.0,996000.0,104361.0,448.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-08,Germany,6339593.0,68832.0,1008961.0,104932.0,571.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-09,Germany,6404768.0,65175.0,1021033.0,105435.0,503.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-10,Germany,6463737.0,58969.0,1028506.0,105931.0,496.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-11,Germany,6501279.0,37542.0,1026771.0,106208.0,277.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-12,Germany,6530912.0,29633.0,1029281.0,106331.0,123.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-13,Germany,6559716.0,28804.0,1017425.0,106591.0,260.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-14,Germany,6600511.0,40795.0,996045.0,107166.0,575.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-15,Germany,6656161.0,55650.0,988786.0,107675.0,509.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-16,Germany,6709218.0,53057.0,982464.0,108154.0,479.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-17,Germany,6757593.0,48375.0,969587.0,108606.0,452.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-18,Germany,6788546.0,30953.0,955610.0,108836.0,230.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-19,Germany,6812736.0,24190.0,950473.0,108963.0,127.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-20,Germany,6834446.0,21710.0,923803.0,109243.0,280.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-21,Germany,6869495.0,35049.0,892836.0,109759.0,516.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-22,Germany,6915353.0,45858.0,871719.0,110234.0,475.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-23,Germany,6954549.0,39196.0,851113.0,110636.0,402.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-24,Germany,6982228.0,27679.0,822520.0,110908.0,272.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-25,Germany,6999476.0,17248.0,801151.0,111025.0,117.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-26,Germany,7009634.0,10158.0,785053.0,111081.0,56.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-27,Germany,7028368.0,18734.0,760564.0,111304.0,223.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-28,Germany,7059346.0,30978.0,729794.0,111752.0,448.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-29,Germany,7101162.0,41816.0,711629.0,112133.0,381.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-30,Germany,7142982.0,41820.0,698170.0,112512.0,379.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2021-12-31,Germany,7176448.0,33466.0,680692.0,112756.0,244.0,2021-12,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-01-01,Germany,7196154.0,19706.0,665028.0,112826.0,70.0,2022-01,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-01-02,Germany,7208790.0,12636.0,654912.0,112878.0,52.0,2022-01,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-01-03,Germany,7235135.0,26345.0,643461.0,113074.0,196.0,2022-01,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-01-04,Germany,7279025.0,43890.0,633654.0,113471.0,397.0,2022-01,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-01-05,Germany,7342216.0,63191.0,646514.0,113902.0,431.0,2022-01,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-01-06,Germany,7399003.0,56787.0,658296.0,114207.0,305.0,2022-01,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-01-07,Germany,7458396.0,59393.0,679105.0,114491.0,284.0,2022-01,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-01-08,Germany,7500818.0,42422.0,693466.0,114652.0,161.0,2022-01,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-01-09,Germany,7531630.0,30812.0,703818.0,114712.0,60.0,2022-01,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-01-10,Germany,7570248.0,38618.0,710261.0,114887.0,175.0,2022-01,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-01-11,Germany,7631453.0,61205.0,723879.0,115274.0,387.0,2022-01,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-01-12,Germany,7711995.0,80542.0,759790.0,115605.0,331.0,2022-01,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-01-13,Germany,7805149.0,93154.0,811183.0,115866.0,261.0,2022-01,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-01-14,Germany,7885229.0,80080.0,854431.0,116098.0,232.0,2022-01,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-01-15,Germany,7946145.0,60916.0,887503.0,116242.0,144.0,2022-01,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-01-16,Germany,7991432.0,45287.0,911464.0,116268.0,26.0,2022-01,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-01-17,Germany,8045348.0,53916.0,928937.0,116411.0,143.0,2022-01,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-01-18,Germany,8140446.0,95098.0,973736.0,116610.0,199.0,2022-01,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-01-19,Germany,8262398.0,121952.0,1047130.0,116868.0,258.0,2022-01,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-01-20,Germany,8397328.0,134930.0,1140484.0,117044.0,176.0,2022-01,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-01-21,Germany,8535962.0,138634.0,1240743.0,117219.0,175.0,2022-01,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-01-22,Germany,8641865.0,105903.0,1318442.0,117323.0,104.0,2022-01,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
2022-01-23,Germany,8717145.0,75280.0,1369791.0,117354.0,31.0,2022-01,Europe,25780226,137919.0,23956700.0,1685607.0,1279.0,305877,1636.0,122332384.0,1451450.0,84282880
